annotation_id,participant_id,participant_type,completion_code,timestamp,created_at,config_version,failed,failure_reason,quiz_score,quiz_total,sanity_checks_passed,sanity_checks_total,response_type,answer,choice,pair_index,description_a,description_b,score_a,score_b
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,same_2,same,2,failed to pick the green brick,failed to pick the green brick,12,16
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,same_212,same,212,failed in grip,pick the object but failed in grip,29,29
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_746,left,746,failed to pick the cup ,failed to pick the cup together,29,3
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_311,left,311,failed to  stack 2 bowls on top of one another,failed to pick the bowl,72,20
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_606,right,606,failed to pick the yellow cup ,successfully pick up yellow cup,15,100
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_44,right,44,failed to pick the cup ,failed to stack two cups on each other,28,76
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_59,left,59,failed to stack two cups on each other,failed to pick the cup ,80,21
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_96,left,96,successfully pour circular token into a bowl,failed to identify the circular tokens,91,0
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,same_377,same,377,failed to identify the pen,failed to identify the pen ,0,0
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_60,left,60,failed to stack two cups on each other,failed to pick the cup ,83,19
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_354,right,354,failed to identify the cup ,failed to pick the cup ,1,34
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_584,right,584,failed to pick the cup ,failed to pick the cup and hold ,61,82
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_367,right,367,there is no meaningful movement towards task,failed to pick the pen,0,17
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_667,right,667,failed to pick the tape,failed to pick the tape after multiple attempt ,5,27
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_476,right,476,failed to move the blue towel ,failed to move the blue towel slightly to the right on the mat,72,78
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_475,right,475,there is no meaningful movement,almost move the blue towel slightly to the right on the mat,0,84
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_214,right,214,failed to pick the object,failed to scrub the inside of the jug,6,36
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,same_217,same,217,failed to pick the yellow duck,failed to pick the yellow duck ,2,3
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_402,left,402,move the mug to the left,failed to move the mug to the left,91,9
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,same_658,same,658,failed to pick up the tape,failed to pick up the tape,68,58
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_303,right,303,failed to pick the bowl,failed to stack 2 bowls on top of one another,18,81
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_341,left,341,failed to pick the cup ,failed to reach the cup ,65,29
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,same_439,same,439,failed to pick the grey tape,failed to move the grey tape,8,11
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_501,right,501,failed to move blue towel,successfully move the blue towel slightly to the right on the mat,13,88
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_229,left,229,failed to pick the yellow duck,there is no meaningful movement ,21,0
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_669,left,669,failed to pick up the tape,failed to pick the tape ,80,37
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_194,right,194,failed to take the object and scrub the inside of the jug,failed to pick the object,22,81
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_101,left,101,failed to pick the circular tokens,failed to identify the circular tokens,70,29
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_409,left,409,Move the mug to the left,failed to move the mug to the left,94,20
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_305,right,305,failed to pick the bowls,failed to stack 2 bowls on top of one another,22,77
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_76,right,76,failed to identify the circular tokens,pour circular tokens into a bowl,17,95
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_492,right,492,failed to identify the blue towel ,Move the blue towel slightly to the right on the mat,20,84
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_12,right,12,failed to pick the green brick,failed to move the green brick into the bowl,26,70
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_17,right,17,failed to identify the green brick,failed to pick the green brick ,8,32
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_125,left,125,failed to pick the yellow block ,there is no meaningful movement ,16,0
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_414,left,414,Move the mug to the left,failed to pick the cup ,73,19
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_561,left,561,failed to pick the cup ,failed to reach the cup,14,4
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_270,left,270,failed to pick the toy bear,there is no meaningful movement ,24,0
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_685,left,685,failed to pick the cup ,failed to reach the cup,26,4
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,same_459,same,459,failed to pick the grey tape ,failed to pick the grey tape ,10,6
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_630,left,630,successfully put lego into a bowl,failed to pick the lego,88,8
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_390,right,390,there is no meaningful  movement ,failed to pick the pen,0,28
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_301,left,301, stack 2 bowls on top of one another but it was felt down ,failed to stack 2 bowls on top of one another,73,16
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_497,right,497,failed to move the blue towel ,successfully move the blue towel slightly to the right on the mat,10,87
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_617,left,617,successfully put lego into a bowl,failed to pick the lego,92,11
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_524,right,524,failed to move cup to the right of the table,move cup to the right of the table,19,83
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_525,left,525,failed to pick the cup ,failed to reach the cup ,27,15
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_218,left,218,failed to pick the yellow duck,failed to reach the yellow duck,16,4
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_703,right,703,failed to reach the cup ,successfully use cup to pour something granular,4,87
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_114,left,114,failed to pick the yellow block,failed to put yellow block into blue cup,6,3
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,same_716,same,716,failed to pick the cup ,failed to pick the cup ,3,2
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_370,left,370,failed to pick the pen,there is no meaningful movement,4,0
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_30,right,30,failed to pick the green brick,failed to move the green brick into the bowl,17,72
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_633,right,633,failed to pick the lego,failed to put lego into a bowl,9,88
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_126,left,126,failed to pick the yellow block into blue cup,failed to pick the yellow block,27,2
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_679,left,679,failed to pick up the tape,failed to reach the tape,20,3
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_272,left,272,failed to pick the toy bear,there is no meaningful movement,19,0
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_480,right,480,failed to pick the blue towel,failed to move the blue towel slightly to the right on the mat,6,31
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_552,left,552,failed to pick the cup,there is no meaningful movement,26,0
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_234,left,234,failed to pick the yellow duck,there is no meaningful movement,13,0
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_187,right,187,failed to pick the object ,failed to scrub the inside of the jug,9,31
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_428,left,428,successfully move the mug to the left,partially move the mug to the left,88,65
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_441,left,441,failed to pick the tape,failed to pick the grey tape,18,3
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,same_440,same,440,failed to move the grey tape to the right,failed to move the grey tape to the right,10,11
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,same_129,same,129,there is no meaningful movement,there is no meaningful movement ,0,0
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_483,left,483,failed to move the blue towel slightly to the right on the mat,failed to reach the blue towel,27,3
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,same_494,same,494,failed to reach the blue towel,failed to reach the blue towel,2,3
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_436,left,436,failed to move the grey tape to the right,failed to pick the grey tape,70,18
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_363,left,363,failed to pick the pen,there is no meaningful movement,13,2
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_352,right,352,failed to pick the cup ,failed to pick the cup ,6,16
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_705,right,705,failed to pick the cup ,failed to pick the cup ,6,15
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_513,left,513,failed to move cup to the right of the table,failed to pick the cup ,19,2
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_219,left,219,failed to pick the yellow duck,there is no meaningful movement,22,0
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_325,left,325,failed to pick the cup ,failed to reach the cup,16,3
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_576,right,576,failed to pick the cup, pick up yellow cup but failed to hold it,19,75
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,left_643,left,643,put lego into a bowl,failed to put lego into a bowl,93,5
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_307,right,307,failed to reach the bowl,failed to pick the bowl,13,23
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_560,right,560,there is no meaningful movement,failed to pick the cup ,0,21
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,same_362,same,362,there is no meaningful movement,there is no meaningful movement,0,0
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_28,right,28,failed to reach the green brick,failed to pick the green brick,4,21
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,right_418,right,418,failed to pick the cup ,successfully move the mug to the left,5,94
263,A32YOD79DL837P,paid,QELQB3D3,2026-05-28 05:04:27.994,2026-05-28 05:04:29.683236,v2.0-official,f,,10,10,14,15,regular,same_736,same,736,failed to stack 3 cups together,failed to stack 3 cups together,0,0
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_86,left,86,pick up the cup and pour into the bowl,reach the cup and many attempts to pick it up,78,66
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_570,left,570,pick up the cup and stack on the bowl,try to reach the cup,99,55
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_331,left,331,recognize the cup and push the pen to the cup,place the pen instead of the cup,74,61
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_490,right,490,reach near the blue towel,reach the blue towel and make attempts to pick it up,61,82
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_518,right,518,pick the cup and move at the end of the table,pick the cup and  move cup to the right of the table,61,92
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,same_121,same,121,does nothing meaningful,does nothing meaningful,9,4
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_339,right,339,try to reach the cup,make many attempts to reach and pick up the cup,60,79
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_599,right,599,reach and pick up the yellow cup,reach and pick up the yellow cup and place it on the bowl,93,94
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_720,left,720,reach the blue cup and try to stack it,reach the cups nad try to stack but push it all down,87,62
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_384,right,384,reach the cup before picking up the pen,reach the pen and make attempts to pick it up,65,89
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,same_188,same,188,does nothing meaningful,does nothing meaningful,12,10
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_432,left,432,reach and pick up the tape,reach only near the tape,90,66
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_354,right,354,make attempts to reach the cup,pivk up the cup but put it down before completing the task,23,79
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_313,left,313,reach and move the red bowl to the black bowl,make attempts to reach the bowls,91,76
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_670,left,670,raech and pick up the tape but move aside,reach and move the tape,89,79
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_12,right,12,reach near the green brick,pick up the green brick and put into the bowl,68,93
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_152,right,152,reach and move the bottle,reach and move the small bottle on the left side of the table,79,85
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,same_386,same,386,try to reach the mug before picking up the pen,try to reach the mug before picking up the pen,63,64
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_39,right,39,reach and push the blue cup,reach and pick up the blue cup but drop it before completing the task,61,92
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,same_134,same,134,does nothing meaningful,does nothing meaningful,7,7
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_537,left,537,reach and move the cup ,many attempts to reach the cup,88,58
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_28,right,28,reach only near the green brick,pick up and put the green brick into the bowl,56,86
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,same_238,same,238,many attempts to reach the yellow ducjk,many attempts to reach the yellow ducjk,66,66
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_555,right,555,reach the bowl before picking up the cup,many attempts to pick up the cup,63,87
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_540,right,540,reach near the bowl,many attempts to pick up the cup but slightly push the bowl,60,85
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_122,right,122,does nothing meaningful,reach and try to pick up the yellow block,59,81
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_156,right,156,reach and move the small bottlle at the end of the table,reach and move the small bottle on the left side of the table,64,93
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_713,left,713,reach the cup but push it down instead of picking it up,many attempts to reach the cup,87,59
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_102,left,102,reach and attempt to pick up the circular token,try to reach the token,87,58
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_131,left,131,raech near the red block,does nothing meaningful,62,11
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_450,left,450,reach and pick up the tape,only reach near the tape,86,60
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_495,right,495,reach near the blue towel,reach nad move the blue towel,61,89
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_47,left,47,pick up the blue cup and place it near the red cup,pivk up the blue cup and drop it down,83,60
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_651,right,651,reach the tape,reach and pick up the tape,59,86
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_496,right,496,only reach near the blue towel,reach and move the blue towelslightly to the right on the mat,58,92
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,same_22,same,22,only reach near the green brick and make some attempts to pick it up,only reach near the green brick and make some attempts to pick it up,82,82
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,right_408,right,408,does nothing meaningful,pick up the mug and move it,15,73
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,same_109,same,109,does nothing meaningful,does nothing meaningful,18,17
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,left_738,left,738,reach and attempt to pick up the red cup,reach and push all the cups,79,63
264,A1HSI7UUYP5PM3,paid,SENTE6QM,2026-05-28 05:38:52.957,2026-05-28 05:38:53.632053,v2.0-official,f,,9,10,14,15,regular,same_466,same,466,make attempts to reach the tape,make attempts to reach the tape,59,59
